generator,repeat,chi2,df,p_value,lower_tail,central_p,min_count,max_count,count_std
lcg_slide_small,138,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,139,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,140,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,141,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,142,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,143,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,144,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,145,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_slide_small,146,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,147,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,148,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_slide_small,149,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,150,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,151,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_slide_small,152,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,153,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,154,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,155,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,156,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,157,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,158,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,159,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,160,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,161,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_slide_small,162,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,163,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_slide_small,164,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,165,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,166,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,167,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,168,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,169,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,170,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,171,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,172,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,173,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,174,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,175,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,176,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,177,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,178,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,179,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,180,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,181,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,182,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,183,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,184,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,185,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,186,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,187,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,188,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,189,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,190,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,191,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,192,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,193,17343.7500000000,124,0,1,0,0,500,105.7805092114
lcg_slide_small,194,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,195,14609.3750000000,124,0,1,0,0,375,97.0845158911
lcg_slide_small,196,16171.8750000000,124,0,1,0,0,375,102.1443475770
lcg_slide_small,197,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_slide_small,198,13046.8750000000,124,0,1,0,0,375,91.7460555538
lcg_slide_small,199,13437.5000000000,124,0,1,0,0,375,93.1093703056
lcg_bad27,0,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,1,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,2,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,3,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,4,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,5,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,6,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,7,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,8,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,9,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,10,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,11,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,12,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,13,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,14,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,15,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,16,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,17,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,18,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,19,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,20,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,21,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,22,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,23,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,24,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,25,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,26,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,27,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,28,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,29,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,30,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,31,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,32,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,33,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,34,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,35,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,36,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,37,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,38,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,39,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,40,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,41,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,42,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,43,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,44,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,45,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,46,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,47,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,48,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,49,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,50,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,51,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,52,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,53,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,54,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,55,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,56,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,57,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,58,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,59,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,60,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,61,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,62,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,63,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,64,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,65,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,66,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,67,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,68,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,69,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,70,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,71,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,72,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,73,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,74,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,75,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,76,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,77,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,78,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,79,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,80,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,81,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,82,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,83,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,84,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,85,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,86,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,87,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,88,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,89,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,90,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,91,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,92,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,93,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,94,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,95,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,96,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,97,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,98,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,99,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,100,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,101,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,102,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,103,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,104,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,105,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,106,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,107,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,108,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,109,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,110,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,111,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,112,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,113,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,114,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,115,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,116,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,117,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,118,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,119,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,120,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,121,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,122,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,123,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,124,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,125,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,126,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,127,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,128,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,129,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,130,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,131,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,132,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,133,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,134,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,135,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,136,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,137,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,138,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,139,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,140,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,141,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,142,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,143,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,144,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,145,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,146,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,147,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,148,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,149,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,150,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,151,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,152,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,153,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,154,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,155,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,156,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,157,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,158,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,159,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,160,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,161,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,162,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,163,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,164,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,165,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,166,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,167,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,168,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,169,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,170,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,171,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,172,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,173,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,174,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,175,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,176,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,177,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,178,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,179,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,180,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,181,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,182,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,183,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,184,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,185,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,186,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,187,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,188,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,189,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,190,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,191,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,192,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,193,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,194,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,195,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,196,1240000.0000000000,124,0,1,0,0,10000,894.4271909999
lcg_bad27,197,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,198,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad27,199,615000.0000000000,124,0,1,0,0,5000,629.9001456964
lcg_bad9,0,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,1,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,2,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,3,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,4,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,5,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,6,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,7,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,8,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,9,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,10,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,11,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,12,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,13,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,14,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,15,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,16,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,17,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,18,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,19,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,20,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,21,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,22,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,23,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,24,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,25,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,26,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,27,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,28,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,29,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,30,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,31,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,32,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,33,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,34,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,35,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,36,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,37,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,38,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,39,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,40,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,41,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,42,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,43,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,44,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,45,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,46,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,47,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,48,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,49,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,50,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,51,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,52,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,53,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,54,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,55,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,56,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,57,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,58,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,59,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,60,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,61,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,62,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,63,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,64,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,65,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,66,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,67,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,68,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,69,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,70,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,71,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,72,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,73,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,74,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,75,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,76,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,77,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,78,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,79,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,80,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,81,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,82,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,83,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,84,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,85,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,86,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,87,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,88,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,89,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,90,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,91,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,92,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,93,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,94,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,95,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,96,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,97,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,98,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,99,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,100,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,101,406666.6750000000,124,0,1,0,0,3334,512.2163573864
lcg_bad9,102,406666.6750000000,124,0,1,0,0,3334,512.2163573864
