case,sweep,T,E,E_per_spin,M,m,abs_m,m2,acceptance
L30_T2,809,2.0,-1528.0,-1.6977777777777778,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.10333333333333333
L30_T2,810,2.0,-1632.0,-1.8133333333333332,854,0.9488888888888889,0.9488888888888889,0.9003901234567901,0.07222222222222222
L30_T2,811,2.0,-1448.0,-1.6088888888888888,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.08666666666666667
L30_T2,812,2.0,-1484.0,-1.6488888888888888,764,0.8488888888888889,0.8488888888888889,0.7206123456790124,0.11888888888888889
L30_T2,813,2.0,-1484.0,-1.6488888888888888,760,0.8444444444444444,0.8444444444444444,0.7130864197530864,0.11333333333333333
L30_T2,814,2.0,-1444.0,-1.6044444444444443,750,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.12333333333333334
L30_T2,815,2.0,-1496.0,-1.6622222222222223,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.12666666666666668
L30_T2,816,2.0,-1524.0,-1.6933333333333334,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.10222222222222223
L30_T2,817,2.0,-1524.0,-1.6933333333333334,810,0.9,0.9,0.81,0.09555555555555556
L30_T2,818,2.0,-1524.0,-1.6933333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.09222222222222222
L30_T2,819,2.0,-1536.0,-1.7066666666666668,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.09555555555555556
L30_T2,820,2.0,-1500.0,-1.6666666666666667,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.1
L30_T2,821,2.0,-1468.0,-1.6311111111111112,778,0.8644444444444445,0.8644444444444445,0.7472641975308643,0.11
L30_T2,822,2.0,-1528.0,-1.6977777777777778,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.10555555555555556
L30_T2,823,2.0,-1628.0,-1.808888888888889,846,0.94,0.94,0.8835999999999999,0.0811111111111111
L30_T2,824,2.0,-1568.0,-1.7422222222222221,828,0.92,0.92,0.8464,0.07
L30_T2,825,2.0,-1548.0,-1.72,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.0811111111111111
L30_T2,826,2.0,-1620.0,-1.8,846,0.94,0.94,0.8835999999999999,0.07111111111111111
L30_T2,827,2.0,-1552.0,-1.7244444444444444,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.07666666666666666
L30_T2,828,2.0,-1584.0,-1.76,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.08222222222222222
L30_T2,829,2.0,-1648.0,-1.8311111111111111,846,0.94,0.94,0.8835999999999999,0.058888888888888886
L30_T2,830,2.0,-1588.0,-1.7644444444444445,828,0.92,0.92,0.8464,0.056666666666666664
L30_T2,831,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.07555555555555556
L30_T2,832,2.0,-1552.0,-1.7244444444444444,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.08444444444444445
L30_T2,833,2.0,-1628.0,-1.808888888888889,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.07666666666666666
L30_T2,834,2.0,-1680.0,-1.8666666666666667,870,0.9666666666666667,0.9666666666666667,0.9344444444444444,0.04666666666666667
L30_T2,835,2.0,-1596.0,-1.7733333333333334,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.04888888888888889
L30_T2,836,2.0,-1548.0,-1.72,810,0.9,0.9,0.81,0.08222222222222222
L30_T2,837,2.0,-1500.0,-1.6666666666666667,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.10111111111111111
L30_T2,838,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.10444444444444445
L30_T2,839,2.0,-1592.0,-1.768888888888889,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07777777777777778
L30_T2,840,2.0,-1660.0,-1.8444444444444446,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.058888888888888886
L30_T2,841,2.0,-1572.0,-1.7466666666666666,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.06333333333333334
L30_T2,842,2.0,-1580.0,-1.7555555555555555,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07666666666666666
L30_T2,843,2.0,-1604.0,-1.7822222222222222,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07666666666666666
L30_T2,844,2.0,-1576.0,-1.751111111111111,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07111111111111111
L30_T2,845,2.0,-1560.0,-1.7333333333333334,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.08444444444444445
L30_T2,846,2.0,-1612.0,-1.791111111111111,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07777777777777778
L30_T2,847,2.0,-1660.0,-1.8444444444444446,858,0.9533333333333334,0.9533333333333334,0.9088444444444445,0.06111111111111111
L30_T2,848,2.0,-1624.0,-1.8044444444444445,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.052222222222222225
L30_T2,849,2.0,-1644.0,-1.8266666666666667,860,0.9555555555555556,0.9555555555555556,0.9130864197530865,0.051111111111111114
L30_T2,850,2.0,-1588.0,-1.7644444444444445,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.058888888888888886
L30_T2,851,2.0,-1516.0,-1.6844444444444444,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08444444444444445
L30_T2,852,2.0,-1564.0,-1.7377777777777779,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.09111111111111111
L30_T2,853,2.0,-1580.0,-1.7555555555555555,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07666666666666666
L30_T2,854,2.0,-1588.0,-1.7644444444444445,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.06777777777777778
L30_T2,855,2.0,-1604.0,-1.7822222222222222,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06777777777777778
L30_T2,856,2.0,-1552.0,-1.7244444444444444,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.07
L30_T2,857,2.0,-1544.0,-1.7155555555555555,810,0.9,0.9,0.81,0.09333333333333334
L30_T2,858,2.0,-1568.0,-1.7422222222222221,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.08333333333333333
L30_T2,859,2.0,-1608.0,-1.7866666666666666,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.07444444444444444
L30_T2,860,2.0,-1592.0,-1.768888888888889,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.06444444444444444
L30_T2,861,2.0,-1532.0,-1.7022222222222223,810,0.9,0.9,0.81,0.08222222222222222
L30_T2,862,2.0,-1592.0,-1.768888888888889,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.0811111111111111
L30_T2,863,2.0,-1612.0,-1.791111111111111,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.06777777777777778
L30_T2,864,2.0,-1640.0,-1.8222222222222222,856,0.9511111111111111,0.9511111111111111,0.9046123456790124,0.05444444444444444
L30_T2,865,2.0,-1616.0,-1.7955555555555556,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.052222222222222225
L30_T2,866,2.0,-1528.0,-1.6977777777777778,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.08
L30_T2,867,2.0,-1532.0,-1.7022222222222223,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.1
L30_T2,868,2.0,-1556.0,-1.728888888888889,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.09111111111111111
L30_T2,869,2.0,-1584.0,-1.76,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08444444444444445
L30_T2,870,2.0,-1548.0,-1.72,802,0.8911111111111111,0.8911111111111111,0.7940790123456789,0.08222222222222222
L30_T2,871,2.0,-1520.0,-1.6888888888888889,786,0.8733333333333333,0.8733333333333333,0.762711111111111,0.09111111111111111
L30_T2,872,2.0,-1572.0,-1.7466666666666666,828,0.92,0.92,0.8464,0.09
L30_T2,873,2.0,-1532.0,-1.7022222222222223,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08333333333333333
L30_T2,874,2.0,-1600.0,-1.7777777777777777,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.08222222222222222
L30_T2,875,2.0,-1628.0,-1.808888888888889,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.06555555555555556
L30_T2,876,2.0,-1604.0,-1.7822222222222222,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.06111111111111111
L30_T2,877,2.0,-1552.0,-1.7244444444444444,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.08
L30_T2,878,2.0,-1544.0,-1.7155555555555555,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.09
L30_T2,879,2.0,-1492.0,-1.6577777777777778,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.08888888888888889
L30_T2,880,2.0,-1552.0,-1.7244444444444444,810,0.9,0.9,0.81,0.09666666666666666
L30_T2,881,2.0,-1508.0,-1.6755555555555555,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.09555555555555556
L30_T2,882,2.0,-1536.0,-1.7066666666666668,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.1
L30_T2,883,2.0,-1552.0,-1.7244444444444444,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.09666666666666666
L30_T2,884,2.0,-1616.0,-1.7955555555555556,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.07666666666666666
L30_T2,885,2.0,-1584.0,-1.76,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06777777777777778
L30_T2,886,2.0,-1572.0,-1.7466666666666666,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07444444444444444
L30_T2,887,2.0,-1620.0,-1.8,846,0.94,0.94,0.8835999999999999,0.06888888888888889
L30_T2,888,2.0,-1588.0,-1.7644444444444445,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.06888888888888889
L30_T2,889,2.0,-1552.0,-1.7244444444444444,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07777777777777778
L30_T2,890,2.0,-1616.0,-1.7955555555555556,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.06777777777777778
L30_T2,891,2.0,-1512.0,-1.68,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.08
L30_T2,892,2.0,-1556.0,-1.728888888888889,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.09555555555555556
L30_T2,893,2.0,-1592.0,-1.768888888888889,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.08666666666666667
L30_T2,894,2.0,-1636.0,-1.8177777777777777,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.06555555555555556
L30_T2,895,2.0,-1536.0,-1.7066666666666668,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.07
L30_T2,896,2.0,-1580.0,-1.7555555555555555,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.08333333333333333
L30_T2,897,2.0,-1544.0,-1.7155555555555555,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07888888888888888
L30_T2,898,2.0,-1612.0,-1.791111111111111,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.07555555555555556
L30_T2,899,2.0,-1504.0,-1.6711111111111112,792,0.88,0.88,0.7744,0.09333333333333334
L30_T2,900,2.0,-1576.0,-1.751111111111111,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.09444444444444444
L30_T4,0,4.0,52.0,0.057777777777777775,76,0.08444444444444445,0.08444444444444445,0.007130864197530865,0.0
L30_T4,1,4.0,-444.0,-0.49333333333333335,80,0.08888888888888889,0.08888888888888889,0.007901234567901235,0.72
L30_T4,2,4.0,-492.0,-0.5466666666666666,-88,-0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6288888888888889
L30_T4,3,4.0,-500.0,-0.5555555555555556,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.61
L30_T4,4,4.0,-624.0,-0.6933333333333334,120,0.13333333333333333,0.13333333333333333,0.017777777777777778,0.5922222222222222
L30_T4,5,4.0,-524.0,-0.5822222222222222,110,0.12222222222222222,0.12222222222222222,0.01493827160493827,0.5433333333333333
L30_T4,6,4.0,-596.0,-0.6622222222222223,102,0.11333333333333333,0.11333333333333333,0.012844444444444443,0.5888888888888889
L30_T4,7,4.0,-528.0,-0.5866666666666667,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.5455555555555556
L30_T4,8,4.0,-552.0,-0.6133333333333333,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.5933333333333334
L30_T4,9,4.0,-476.0,-0.5288888888888889,114,0.12666666666666668,0.12666666666666668,0.016044444444444448,0.5655555555555556
L30_T4,10,4.0,-552.0,-0.6133333333333333,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.61
L30_T4,11,4.0,-580.0,-0.6444444444444445,-12,-0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.5822222222222222
L30_T4,12,4.0,-544.0,-0.6044444444444445,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6033333333333334
L30_T4,13,4.0,-516.0,-0.5733333333333334,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6
L30_T4,14,4.0,-500.0,-0.5555555555555556,0,0.0,0.0,0.0,0.5788888888888889
L30_T4,15,4.0,-484.0,-0.5377777777777778,-38,-0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.63
L30_T4,16,4.0,-472.0,-0.5244444444444445,-50,-0.05555555555555555,0.05555555555555555,0.0030864197530864196,0.5977777777777777
L30_T4,17,4.0,-432.0,-0.48,36,0.04,0.04,0.0016,0.6188888888888889
L30_T4,18,4.0,-520.0,-0.5777777777777777,86,0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6344444444444445
L30_T4,19,4.0,-488.0,-0.5422222222222223,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6233333333333333
L30_T4,20,4.0,-540.0,-0.6,-48,-0.05333333333333334,0.05333333333333334,0.002844444444444445,0.5977777777777777
L30_T4,21,4.0,-512.0,-0.5688888888888889,28,0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6288888888888889
L30_T4,22,4.0,-468.0,-0.52,122,0.13555555555555557,0.13555555555555557,0.018375308641975313,0.6322222222222222
L30_T4,23,4.0,-552.0,-0.6133333333333333,134,0.14888888888888888,0.14888888888888888,0.022167901234567897,0.6
L30_T4,24,4.0,-464.0,-0.5155555555555555,54,0.06,0.06,0.0036,0.6066666666666667
L30_T4,25,4.0,-472.0,-0.5244444444444445,62,0.06888888888888889,0.06888888888888889,0.004745679012345679,0.6133333333333333
L30_T4,26,4.0,-476.0,-0.5288888888888889,78,0.08666666666666667,0.08666666666666667,0.007511111111111112,0.6355555555555555
L30_T4,27,4.0,-460.0,-0.5111111111111111,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6311111111111111
L30_T4,28,4.0,-536.0,-0.5955555555555555,-72,-0.08,0.08,0.0064,0.5922222222222222
L30_T4,29,4.0,-432.0,-0.48,-80,-0.08888888888888889,0.08888888888888889,0.007901234567901235,0.6222222222222222
L30_T4,30,4.0,-504.0,-0.56,28,0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6066666666666667
L30_T4,31,4.0,-504.0,-0.56,18,0.02,0.02,0.0004,0.6033333333333334
L30_T4,32,4.0,-496.0,-0.5511111111111111,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6033333333333334
L30_T4,33,4.0,-412.0,-0.4577777777777778,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6366666666666667
L30_T4,34,4.0,-492.0,-0.5466666666666666,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6144444444444445
L30_T4,35,4.0,-584.0,-0.6488888888888888,36,0.04,0.04,0.0016,0.6155555555555555
L30_T4,36,4.0,-560.0,-0.6222222222222222,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.5855555555555556
L30_T4,37,4.0,-504.0,-0.56,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.5922222222222222
L30_T4,38,4.0,-476.0,-0.5288888888888889,-70,-0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6277777777777778
L30_T4,39,4.0,-552.0,-0.6133333333333333,-60,-0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.6322222222222222
L30_T4,40,4.0,-420.0,-0.4666666666666667,12,0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.6288888888888889
L30_T4,41,4.0,-528.0,-0.5866666666666667,8,0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.5911111111111111
L30_T4,42,4.0,-548.0,-0.6088888888888889,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.5755555555555556
L30_T4,43,4.0,-504.0,-0.56,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.5811111111111111
L30_T4,44,4.0,-496.0,-0.5511111111111111,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.61
L30_T4,45,4.0,-520.0,-0.5777777777777777,-70,-0.07777777777777778,0.07777777777777778,0.006049382716049383,0.5855555555555556
L30_T4,46,4.0,-476.0,-0.5288888888888889,-56,-0.06222222222222222,0.06222222222222222,0.003871604938271605,0.5988888888888889
L30_T4,47,4.0,-564.0,-0.6266666666666667,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.6066666666666667
L30_T4,48,4.0,-500.0,-0.5555555555555556,110,0.12222222222222222,0.12222222222222222,0.01493827160493827,0.5722222222222222
L30_T4,49,4.0,-484.0,-0.5377777777777778,80,0.08888888888888889,0.08888888888888889,0.007901234567901235,0.6188888888888889
L30_T4,50,4.0,-464.0,-0.5155555555555555,-112,-0.12444444444444444,0.12444444444444444,0.01548641975308642,0.62
L30_T4,51,4.0,-496.0,-0.5511111111111111,-108,-0.12,0.12,0.0144,0.6088888888888889
L30_T4,52,4.0,-504.0,-0.56,82,0.09111111111111111,0.09111111111111111,0.008301234567901236,0.6255555555555555
L30_T4,53,4.0,-528.0,-0.5866666666666667,128,0.14222222222222222,0.14222222222222222,0.02022716049382716,0.6188888888888889
L30_T4,54,4.0,-492.0,-0.5466666666666666,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6344444444444445
L30_T4,55,4.0,-520.0,-0.5777777777777777,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.5933333333333334
L30_T4,56,4.0,-500.0,-0.5555555555555556,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6211111111111111
L30_T4,57,4.0,-424.0,-0.4711111111111111,-16,-0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6288888888888889
L30_T4,58,4.0,-464.0,-0.5155555555555555,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6522222222222223
L30_T4,59,4.0,-420.0,-0.4666666666666667,60,0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.6411111111111111
L30_T4,60,4.0,-484.0,-0.5377777777777778,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6322222222222222
L30_T4,61,4.0,-448.0,-0.49777777777777776,4,0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6166666666666667
L30_T4,62,4.0,-400.0,-0.4444444444444444,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6355555555555555
L30_T4,63,4.0,-504.0,-0.56,22,0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6211111111111111
L30_T4,64,4.0,-376.0,-0.4177777777777778,36,0.04,0.04,0.0016,0.6544444444444445
L30_T4,65,4.0,-404.0,-0.4488888888888889,92,0.10222222222222223,0.10222222222222223,0.010449382716049383,0.6466666666666666
L30_T4,66,4.0,-472.0,-0.5244444444444445,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6233333333333333
L30_T4,67,4.0,-476.0,-0.5288888888888889,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6255555555555555
L30_T4,68,4.0,-464.0,-0.5155555555555555,-86,-0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6477777777777778
L30_T4,69,4.0,-504.0,-0.56,-66,-0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6088888888888889
L30_T4,70,4.0,-516.0,-0.5733333333333334,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.6
L30_T4,71,4.0,-416.0,-0.4622222222222222,-76,-0.08444444444444445,0.08444444444444445,0.007130864197530865,0.6344444444444445
L30_T4,72,4.0,-396.0,-0.44,-130,-0.14444444444444443,0.14444444444444443,0.020864197530864194,0.6566666666666666
L30_T4,73,4.0,-536.0,-0.5955555555555555,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.6177777777777778
L30_T4,74,4.0,-484.0,-0.5377777777777778,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6055555555555555
L30_T4,75,4.0,-452.0,-0.5022222222222222,-18,-0.02,0.02,0.0004,0.6144444444444445
L30_T4,76,4.0,-468.0,-0.52,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6277777777777778
L30_T4,77,4.0,-572.0,-0.6355555555555555,-80,-0.08888888888888889,0.08888888888888889,0.007901234567901235,0.6155555555555555
L30_T4,78,4.0,-544.0,-0.6044444444444445,-8,-0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.5777777777777777
L30_T4,79,4.0,-512.0,-0.5688888888888889,6,0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.5744444444444444
L30_T4,80,4.0,-460.0,-0.5111111111111111,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.64
L30_T4,81,4.0,-464.0,-0.5155555555555555,-60,-0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.6144444444444445
L30_T4,82,4.0,-400.0,-0.4444444444444444,-74,-0.08222222222222222,0.08222222222222222,0.006760493827160494,0.6611111111111111
L30_T4,83,4.0,-456.0,-0.5066666666666667,-34,-0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6444444444444445
L30_T4,84,4.0,-584.0,-0.6488888888888888,-8,-0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.6211111111111111
L30_T4,85,4.0,-572.0,-0.6355555555555555,18,0.02,0.02,0.0004,0.5611111111111111
L30_T4,86,4.0,-444.0,-0.49333333333333335,62,0.06888888888888889,0.06888888888888889,0.004745679012345679,0.6088888888888889
L30_T4,87,4.0,-496.0,-0.5511111111111111,120,0.13333333333333333,0.13333333333333333,0.017777777777777778,0.6277777777777778
L30_T4,88,4.0,-464.0,-0.5155555555555555,94,0.10444444444444445,0.10444444444444445,0.010908641975308643,0.5922222222222222
L30_T4,89,4.0,-516.0,-0.5733333333333334,-46,-0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6244444444444445
L30_T4,90,4.0,-524.0,-0.5822222222222222,-88,-0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6011111111111112
L30_T4,91,4.0,-452.0,-0.5022222222222222,-2,-0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6255555555555555
L30_T4,92,4.0,-548.0,-0.6088888888888889,94,0.10444444444444445,0.10444444444444445,0.010908641975308643,0.6377777777777778
L30_T4,93,4.0,-464.0,-0.5155555555555555,86,0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6066666666666667
L30_T4,94,4.0,-584.0,-0.6488888888888888,-36,-0.04,0.04,0.0016,0.5966666666666667
L30_T4,95,4.0,-488.0,-0.5422222222222223,-96,-0.10666666666666667,0.10666666666666667,0.01137777777777778,0.6088888888888889
L30_T4,96,4.0,-488.0,-0.5422222222222223,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6077777777777778
L30_T4,97,4.0,-524.0,-0.5822222222222222,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6166666666666667
L30_T4,98,4.0,-496.0,-0.5511111111111111,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6066666666666667
L30_T4,99,4.0,-428.0,-0.47555555555555556,-8,-0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.6311111111111111
L30_T4,100,4.0,-488.0,-0.5422222222222223,-38,-0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6211111111111111
L30_T4,101,4.0,-524.0,-0.5822222222222222,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6155555555555555
L30_T4,102,4.0,-476.0,-0.5288888888888889,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.5844444444444444
L30_T4,103,4.0,-624.0,-0.6933333333333334,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.5866666666666667
L30_T4,104,4.0,-448.0,-0.49777777777777776,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6011111111111112
L30_T4,105,4.0,-552.0,-0.6133333333333333,-90,-0.1,0.1,0.010000000000000002,0.6077777777777778
L30_T4,106,4.0,-500.0,-0.5555555555555556,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6066666666666667
L30_T4,107,4.0,-420.0,-0.4666666666666667,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6333333333333333
L30_T4,108,4.0,-528.0,-0.5866666666666667,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6322222222222222
L30_T4,109,4.0,-380.0,-0.4222222222222222,-14,-0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6277777777777778
L30_T4,110,4.0,-476.0,-0.5288888888888889,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6477777777777778
L30_T4,111,4.0,-440.0,-0.4888888888888889,-36,-0.04,0.04,0.0016,0.6377777777777778
L30_T4,112,4.0,-468.0,-0.52,-36,-0.04,0.04,0.0016,0.64
L30_T4,113,4.0,-504.0,-0.56,-72,-0.08,0.08,0.0064,0.6244444444444445
L30_T4,114,4.0,-480.0,-0.5333333333333333,40,0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.6155555555555555
L30_T4,115,4.0,-540.0,-0.6,36,0.04,0.04,0.0016,0.5977777777777777
L30_T4,116,4.0,-464.0,-0.5155555555555555,-92,-0.10222222222222223,0.10222222222222223,0.010449382716049383,0.6266666666666667
L30_T4,117,4.0,-532.0,-0.5911111111111111,-226,-0.2511111111111111,0.2511111111111111,0.06305679012345679,0.6011111111111112
L30_T4,118,4.0,-540.0,-0.6,-126,-0.14,0.14,0.019600000000000003,0.5933333333333334
L30_T4,119,4.0,-476.0,-0.5288888888888889,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6177777777777778
L30_T4,120,4.0,-480.0,-0.5333333333333333,74,0.08222222222222222,0.08222222222222222,0.006760493827160494,0.6066666666666667
L30_T4,121,4.0,-508.0,-0.5644444444444444,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6088888888888889
L30_T4,122,4.0,-544.0,-0.6044444444444445,-104,-0.11555555555555555,0.11555555555555555,0.013353086419753085,0.6122222222222222
L30_T4,123,4.0,-504.0,-0.56,-78,-0.08666666666666667,0.08666666666666667,0.007511111111111112,0.5877777777777777
L30_T4,124,4.0,-492.0,-0.5466666666666666,-46,-0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6288888888888889
L30_T4,125,4.0,-552.0,-0.6133333333333333,-82,-0.09111111111111111,0.09111111111111111,0.008301234567901236,0.5933333333333334
L30_T4,126,4.0,-484.0,-0.5377777777777778,-56,-0.06222222222222222,0.06222222222222222,0.003871604938271605,0.5788888888888889
L30_T4,127,4.0,-592.0,-0.6577777777777778,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.5911111111111111
