order,sweep,E_per_spin,m,abs_m
ordered,230,-1.36,-0.6044444444444445,0.6044444444444445
ordered,231,-1.4,-0.68,0.68
ordered,232,-1.4577777777777778,-0.7266666666666667,0.7266666666666667
ordered,233,-1.2933333333333332,-0.6622222222222223,0.6622222222222223
ordered,234,-1.3155555555555556,-0.6244444444444445,0.6244444444444445
ordered,235,-1.3377777777777777,-0.5488888888888889,0.5488888888888889
ordered,236,-1.2844444444444445,-0.5644444444444444,0.5644444444444444
ordered,237,-1.4133333333333333,-0.6577777777777778,0.6577777777777778
ordered,238,-1.4088888888888889,-0.7044444444444444,0.7044444444444444
ordered,239,-1.3911111111111112,-0.6822222222222222,0.6822222222222222
ordered,240,-1.32,-0.7022222222222222,0.7022222222222222
ordered,241,-1.3511111111111112,-0.6888888888888889,0.6888888888888889
ordered,242,-1.4622222222222223,-0.7355555555555555,0.7355555555555555
ordered,243,-1.3822222222222222,-0.6755555555555556,0.6755555555555556
ordered,244,-1.3644444444444443,-0.6822222222222222,0.6822222222222222
ordered,245,-1.32,-0.6711111111111111,0.6711111111111111
ordered,246,-1.288888888888889,-0.6066666666666667,0.6066666666666667
ordered,247,-1.2755555555555556,-0.5355555555555556,0.5355555555555556
ordered,248,-1.1955555555555555,-0.5311111111111111,0.5311111111111111
ordered,249,-1.3066666666666666,-0.5844444444444444,0.5844444444444444
ordered,250,-1.2666666666666666,-0.5066666666666667,0.5066666666666667
ordered,251,-1.3244444444444445,-0.4955555555555556,0.4955555555555556
ordered,252,-1.3911111111111112,-0.5755555555555556,0.5755555555555556
ordered,253,-1.3022222222222222,-0.5866666666666667,0.5866666666666667
ordered,254,-1.431111111111111,-0.5866666666666667,0.5866666666666667
ordered,255,-1.4133333333333333,-0.5488888888888889,0.5488888888888889
ordered,256,-1.4266666666666667,-0.5044444444444445,0.5044444444444445
ordered,257,-1.4266666666666667,-0.44222222222222224,0.44222222222222224
ordered,258,-1.4133333333333333,-0.5022222222222222,0.5022222222222222
ordered,259,-1.3288888888888888,-0.48444444444444446,0.48444444444444446
ordered,260,-1.2977777777777777,-0.4488888888888889,0.4488888888888889
ordered,261,-1.3466666666666667,-0.5222222222222223,0.5222222222222223
ordered,262,-1.3733333333333333,-0.4822222222222222,0.4822222222222222
ordered,263,-1.3555555555555556,-0.5222222222222223,0.5222222222222223
ordered,264,-1.3111111111111111,-0.49777777777777776,0.49777777777777776
ordered,265,-1.24,-0.4222222222222222,0.4222222222222222
ordered,266,-1.231111111111111,-0.5444444444444444,0.5444444444444444
ordered,267,-1.2355555555555555,-0.5977777777777777,0.5977777777777777
ordered,268,-1.3511111111111112,-0.64,0.64
ordered,269,-1.4355555555555555,-0.6555555555555556,0.6555555555555556
ordered,270,-1.4177777777777778,-0.6555555555555556,0.6555555555555556
ordered,271,-1.3422222222222222,-0.6177777777777778,0.6177777777777778
ordered,272,-1.5022222222222221,-0.6977777777777778,0.6977777777777778
ordered,273,-1.471111111111111,-0.7355555555555555,0.7355555555555555
ordered,274,-1.3422222222222222,-0.66,0.66
ordered,275,-1.32,-0.6355555555555555,0.6355555555555555
ordered,276,-1.3511111111111112,-0.6066666666666667,0.6066666666666667
ordered,277,-1.4222222222222223,-0.5622222222222222,0.5622222222222222
ordered,278,-1.3866666666666667,-0.62,0.62
ordered,279,-1.32,-0.5666666666666667,0.5666666666666667
ordered,280,-1.2577777777777779,-0.5555555555555556,0.5555555555555556
ordered,281,-1.3022222222222222,-0.48,0.48
ordered,282,-1.3466666666666667,-0.5422222222222223,0.5422222222222223
ordered,283,-1.4133333333333333,-0.6066666666666667,0.6066666666666667
ordered,284,-1.4533333333333334,-0.6488888888888888,0.6488888888888888
ordered,285,-1.4444444444444444,-0.6444444444444445,0.6444444444444445
ordered,286,-1.4444444444444444,-0.6,0.6
ordered,287,-1.4044444444444444,-0.54,0.54
ordered,288,-1.4266666666666667,-0.5244444444444445,0.5244444444444445
ordered,289,-1.4044444444444444,-0.5533333333333333,0.5533333333333333
ordered,290,-1.4222222222222223,-0.5422222222222223,0.5422222222222223
ordered,291,-1.471111111111111,-0.5533333333333333,0.5533333333333333
ordered,292,-1.3022222222222222,-0.5755555555555556,0.5755555555555556
ordered,293,-1.24,-0.5822222222222222,0.5822222222222222
ordered,294,-1.2977777777777777,-0.5133333333333333,0.5133333333333333
ordered,295,-1.3288888888888888,-0.5577777777777778,0.5577777777777778
ordered,296,-1.1422222222222222,-0.44222222222222224,0.44222222222222224
ordered,297,-1.1733333333333333,-0.47333333333333333,0.47333333333333333
ordered,298,-1.2844444444444445,-0.58,0.58
ordered,299,-1.3777777777777778,-0.6222222222222222,0.6222222222222222
ordered,300,-1.3022222222222222,-0.5933333333333334,0.5933333333333334
ordered,301,-1.4577777777777778,-0.5866666666666667,0.5866666666666667
ordered,302,-1.3422222222222222,-0.5666666666666667,0.5666666666666667
ordered,303,-1.2933333333333332,-0.46,0.46
ordered,304,-1.2444444444444445,-0.38666666666666666,0.38666666666666666
ordered,305,-1.3111111111111111,-0.43555555555555553,0.43555555555555553
ordered,306,-1.3866666666666667,-0.5511111111111111,0.5511111111111111
ordered,307,-1.431111111111111,-0.5177777777777778,0.5177777777777778
ordered,308,-1.3644444444444443,-0.39111111111111113,0.39111111111111113
ordered,309,-1.2844444444444445,-0.33111111111111113,0.33111111111111113
ordered,310,-1.208888888888889,-0.31777777777777777,0.31777777777777777
ordered,311,-1.2355555555555555,-0.37777777777777777,0.37777777777777777
ordered,312,-1.2755555555555556,-0.36666666666666664,0.36666666666666664
ordered,313,-1.3422222222222222,-0.4666666666666667,0.4666666666666667
ordered,314,-1.3155555555555556,-0.46,0.46
ordered,315,-1.2977777777777777,-0.34,0.34
ordered,316,-1.3244444444444445,-0.43555555555555553,0.43555555555555553
ordered,317,-1.3333333333333333,-0.5422222222222223,0.5422222222222223
ordered,318,-1.36,-0.5577777777777778,0.5577777777777778
ordered,319,-1.3244444444444445,-0.54,0.54
ordered,320,-1.3511111111111112,-0.5866666666666667,0.5866666666666667
ordered,321,-1.3244444444444445,-0.6066666666666667,0.6066666666666667
ordered,322,-1.3555555555555556,-0.6333333333333333,0.6333333333333333
ordered,323,-1.3244444444444445,-0.6,0.6
ordered,324,-1.32,-0.5844444444444444,0.5844444444444444
ordered,325,-1.2222222222222223,-0.5711111111111111,0.5711111111111111
ordered,326,-1.3111111111111111,-0.62,0.62
ordered,327,-1.3688888888888888,-0.6355555555555555,0.6355555555555555
ordered,328,-1.3822222222222222,-0.7222222222222222,0.7222222222222222
ordered,329,-1.4088888888888889,-0.76,0.76
ordered,330,-1.3955555555555557,-0.7533333333333333,0.7533333333333333
ordered,331,-1.3155555555555556,-0.6822222222222222,0.6822222222222222
ordered,332,-1.4844444444444445,-0.7822222222222223,0.7822222222222223
ordered,333,-1.448888888888889,-0.7377777777777778,0.7377777777777778
ordered,334,-1.44,-0.7333333333333333,0.7333333333333333
ordered,335,-1.4622222222222223,-0.76,0.76
ordered,336,-1.4933333333333334,-0.7933333333333333,0.7933333333333333
ordered,337,-1.5066666666666666,-0.8044444444444444,0.8044444444444444
ordered,338,-1.4622222222222223,-0.7622222222222222,0.7622222222222222
ordered,339,-1.4,-0.7066666666666667,0.7066666666666667
ordered,340,-1.4533333333333334,-0.7022222222222222,0.7022222222222222
ordered,341,-1.448888888888889,-0.6955555555555556,0.6955555555555556
ordered,342,-1.4044444444444444,-0.6888888888888889,0.6888888888888889
ordered,343,-1.4222222222222223,-0.7177777777777777,0.7177777777777777
ordered,344,-1.48,-0.7622222222222222,0.7622222222222222
ordered,345,-1.3288888888888888,-0.7022222222222222,0.7022222222222222
ordered,346,-1.4044444444444444,-0.7488888888888889,0.7488888888888889
ordered,347,-1.4444444444444444,-0.7733333333333333,0.7733333333333333
ordered,348,-1.4444444444444444,-0.7844444444444445,0.7844444444444445
ordered,349,-1.4177777777777778,-0.76,0.76
ordered,350,-1.36,-0.7222222222222222,0.7222222222222222
ordered,351,-1.4088888888888889,-0.7533333333333333,0.7533333333333333
ordered,352,-1.4355555555555555,-0.7511111111111111,0.7511111111111111
ordered,353,-1.4177777777777778,-0.74,0.74
ordered,354,-1.3644444444444443,-0.6688888888888889,0.6688888888888889
ordered,355,-1.3644444444444443,-0.6644444444444444,0.6644444444444444
ordered,356,-1.3733333333333333,-0.5866666666666667,0.5866666666666667
ordered,357,-1.248888888888889,-0.5333333333333333,0.5333333333333333
ordered,358,-1.2933333333333332,-0.5311111111111111,0.5311111111111111
ordered,359,-1.2844444444444445,-0.43555555555555553,0.43555555555555553
ordered,360,-1.3466666666666667,-0.5155555555555555,0.5155555555555555
ordered,361,-1.3244444444444445,-0.5333333333333333,0.5333333333333333
ordered,362,-1.2977777777777777,-0.44,0.44
ordered,363,-1.3244444444444445,-0.48444444444444446,0.48444444444444446
ordered,364,-1.36,-0.5133333333333333,0.5133333333333333
ordered,365,-1.4177777777777778,-0.5,0.5
ordered,366,-1.3466666666666667,-0.4911111111111111,0.4911111111111111
ordered,367,-1.2355555555555555,-0.4177777777777778,0.4177777777777778
ordered,368,-1.2666666666666666,-0.4688888888888889,0.4688888888888889
ordered,369,-1.3022222222222222,-0.4488888888888889,0.4488888888888889
ordered,370,-1.2355555555555555,-0.4222222222222222,0.4222222222222222
ordered,371,-1.208888888888889,-0.31333333333333335,0.31333333333333335
ordered,372,-1.1244444444444444,-0.22666666666666666,0.22666666666666666
ordered,373,-1.2622222222222221,-0.2222222222222222,0.2222222222222222
ordered,374,-1.231111111111111,-0.14666666666666667,0.14666666666666667
ordered,375,-1.3377777777777777,-0.17777777777777778,0.17777777777777778
ordered,376,-1.3111111111111111,-0.20222222222222222,0.20222222222222222
ordered,377,-1.271111111111111,-0.1711111111111111,0.1711111111111111
ordered,378,-1.28,-0.08666666666666667,0.08666666666666667
ordered,379,-1.2577777777777779,-0.03111111111111111,0.03111111111111111
ordered,380,-1.3244444444444445,0.04666666666666667,0.04666666666666667
ordered,381,-1.24,-0.04888888888888889,0.04888888888888889
ordered,382,-1.2533333333333334,0.017777777777777778,0.017777777777777778
ordered,383,-1.2133333333333334,0.04888888888888889,0.04888888888888889
ordered,384,-1.2755555555555556,-0.006666666666666667,0.006666666666666667
ordered,385,-1.2622222222222221,-0.057777777777777775,0.057777777777777775
ordered,386,-1.1422222222222222,-0.09777777777777778,0.09777777777777778
ordered,387,-1.2355555555555555,-0.08,0.08
ordered,388,-1.3466666666666667,-0.19333333333333333,0.19333333333333333
ordered,389,-1.2977777777777777,-0.2511111111111111,0.2511111111111111
ordered,390,-1.191111111111111,-0.3511111111111111,0.3511111111111111
ordered,391,-1.1822222222222223,-0.2733333333333333,0.2733333333333333
ordered,392,-1.1866666666666668,-0.25555555555555554,0.25555555555555554
ordered,393,-1.1555555555555554,-0.25555555555555554,0.25555555555555554
ordered,394,-1.1644444444444444,-0.17555555555555555,0.17555555555555555
ordered,395,-1.1333333333333333,-0.19111111111111112,0.19111111111111112
ordered,396,-1.1066666666666667,-0.23777777777777778,0.23777777777777778
ordered,397,-1.2355555555555555,-0.21555555555555556,0.21555555555555556
ordered,398,-1.208888888888889,-0.2644444444444444,0.2644444444444444
ordered,399,-1.2933333333333332,-0.18666666666666668,0.18666666666666668
ordered,400,-1.1733333333333333,-0.07777777777777778,0.07777777777777778
ordered,401,-1.1866666666666668,-0.05555555555555555,0.05555555555555555
ordered,402,-1.1733333333333333,-0.13333333333333333,0.13333333333333333
ordered,403,-1.3511111111111112,-0.12,0.12
ordered,404,-1.231111111111111,-0.06222222222222222,0.06222222222222222
ordered,405,-1.231111111111111,-0.2,0.2
ordered,406,-1.1466666666666667,-0.2111111111111111,0.2111111111111111
ordered,407,-1.1644444444444444,-0.15555555555555556,0.15555555555555556
ordered,408,-1.231111111111111,-0.20222222222222222,0.20222222222222222
ordered,409,-1.2533333333333334,-0.18444444444444444,0.18444444444444444
ordered,410,-1.2755555555555556,-0.18888888888888888,0.18888888888888888
ordered,411,-1.1955555555555555,-0.19111111111111112,0.19111111111111112
ordered,412,-1.2266666666666666,-0.12222222222222222,0.12222222222222222
ordered,413,-1.271111111111111,-0.05333333333333334,0.05333333333333334
ordered,414,-1.2666666666666666,-0.07555555555555556,0.07555555555555556
ordered,415,-1.3244444444444445,-0.008888888888888889,0.008888888888888889
ordered,416,-1.248888888888889,-0.1111111111111111,0.1111111111111111
ordered,417,-1.3022222222222222,-0.12666666666666668,0.12666666666666668
ordered,418,-1.2977777777777777,-0.06888888888888889,0.06888888888888889
ordered,419,-1.3111111111111111,-0.07333333333333333,0.07333333333333333
ordered,420,-1.3333333333333333,-0.13333333333333333,0.13333333333333333
ordered,421,-1.2444444444444445,-0.10222222222222223,0.10222222222222223
ordered,422,-1.231111111111111,-0.17555555555555555,0.17555555555555555
ordered,423,-1.1866666666666668,-0.15555555555555556,0.15555555555555556
ordered,424,-1.2222222222222223,-0.08444444444444445,0.08444444444444445
ordered,425,-1.1288888888888888,-0.07111111111111111,0.07111111111111111
ordered,426,-1.2533333333333334,-0.16666666666666666,0.16666666666666666
ordered,427,-1.1555555555555554,-0.16,0.16
ordered,428,-1.2177777777777778,-0.09555555555555556,0.09555555555555556
ordered,429,-1.288888888888889,-0.20222222222222222,0.20222222222222222
ordered,430,-1.3066666666666666,-0.2,0.2
ordered,431,-1.2755555555555556,-0.18666666666666668,0.18666666666666668
ordered,432,-1.2844444444444445,-0.1711111111111111,0.1711111111111111
ordered,433,-1.3466666666666667,-0.14222222222222222,0.14222222222222222
ordered,434,-1.3955555555555557,-0.12,0.12
ordered,435,-1.4044444444444444,-0.20666666666666667,0.20666666666666667
ordered,436,-1.3644444444444443,-0.18,0.18
ordered,437,-1.3022222222222222,-0.2222222222222222,0.2222222222222222
ordered,438,-1.1822222222222223,-0.18222222222222223,0.18222222222222223
ordered,439,-1.3288888888888888,-0.2733333333333333,0.2733333333333333
ordered,440,-1.3866666666666667,-0.38222222222222224,0.38222222222222224
ordered,441,-1.2844444444444445,-0.33111111111111113,0.33111111111111113
ordered,442,-1.3244444444444445,-0.35555555555555557,0.35555555555555557
ordered,443,-1.3733333333333333,-0.28444444444444444,0.28444444444444444
ordered,444,-1.3422222222222222,-0.31555555555555553,0.31555555555555553
ordered,445,-1.3777777777777778,-0.37777777777777777,0.37777777777777777
ordered,446,-1.44,-0.44222222222222224,0.44222222222222224
ordered,447,-1.2844444444444445,-0.37777777777777777,0.37777777777777777
ordered,448,-1.1866666666666668,-0.3422222222222222,0.3422222222222222
ordered,449,-1.2755555555555556,-0.26222222222222225,0.26222222222222225
ordered,450,-1.3377777777777777,-0.24888888888888888,0.24888888888888888
ordered,451,-1.32,-0.19333333333333333,0.19333333333333333
ordered,452,-1.28,-0.2,0.2
ordered,453,-1.2533333333333334,-0.11555555555555555,0.11555555555555555
ordered,454,-1.3688888888888888,-0.15333333333333332,0.15333333333333332
ordered,455,-1.2222222222222223,-0.15777777777777777,0.15777777777777777
ordered,456,-1.1955555555555555,-0.11555555555555555,0.11555555555555555
ordered,457,-1.248888888888889,-0.04888888888888889,0.04888888888888889
ordered,458,-1.2844444444444445,0.051111111111111114,0.051111111111111114
ordered,459,-1.271111111111111,0.12222222222222222,0.12222222222222222
ordered,460,-1.3022222222222222,0.19111111111111112,0.19111111111111112
ordered,461,-1.2755555555555556,0.2688888888888889,0.2688888888888889
ordered,462,-1.1466666666666667,0.17555555555555555,0.17555555555555555
ordered,463,-1.1866666666666668,0.23333333333333334,0.23333333333333334
ordered,464,-1.1955555555555555,0.2111111111111111,0.2111111111111111
ordered,465,-1.2444444444444445,0.19111111111111112,0.19111111111111112
ordered,466,-1.1866666666666668,0.17333333333333334,0.17333333333333334
ordered,467,-1.0622222222222222,0.24666666666666667,0.24666666666666667
ordered,468,-1.1822222222222223,0.3466666666666667,0.3466666666666667
ordered,469,-1.191111111111111,0.4444444444444444,0.4444444444444444
ordered,470,-1.271111111111111,0.44222222222222224,0.44222222222222224
ordered,471,-1.3644444444444443,0.5066666666666667,0.5066666666666667
ordered,472,-1.3866666666666667,0.44,0.44
ordered,473,-1.3911111111111112,0.4488888888888889,0.4488888888888889
ordered,474,-1.3555555555555556,0.46444444444444444,0.46444444444444444
ordered,475,-1.3511111111111112,0.4622222222222222,0.4622222222222222
ordered,476,-1.3733333333333333,0.4111111111111111,0.4111111111111111
ordered,477,-1.3022222222222222,0.3288888888888889,0.3288888888888889
ordered,478,-1.3511111111111112,0.3933333333333333,0.3933333333333333
ordered,479,-1.3022222222222222,0.4866666666666667,0.4866666666666667
ordered,480,-1.2933333333333332,0.48444444444444446,0.48444444444444446
ordered,481,-1.2266666666666666,0.4444444444444444,0.4444444444444444
ordered,482,-1.28,0.45555555555555555,0.45555555555555555
ordered,483,-1.2177777777777778,0.38,0.38
ordered,484,-1.1777777777777778,0.30444444444444446,0.30444444444444446
ordered,485,-1.2133333333333334,0.19555555555555557,0.19555555555555557
ordered,486,-1.288888888888889,0.2,0.2
ordered,487,-1.2755555555555556,0.18666666666666668,0.18666666666666668
ordered,488,-1.288888888888889,0.17777777777777778,0.17777777777777778
ordered,489,-1.3333333333333333,0.1622222222222222,0.1622222222222222
ordered,490,-1.4088888888888889,0.19333333333333333,0.19333333333333333
ordered,491,-1.3244444444444445,0.24222222222222223,0.24222222222222223
ordered,492,-1.3466666666666667,0.26222222222222225,0.26222222222222225
ordered,493,-1.4222222222222223,0.3088888888888889,0.3088888888888889
ordered,494,-1.3244444444444445,0.22444444444444445,0.22444444444444445
ordered,495,-1.2577777777777779,0.2111111111111111,0.2111111111111111
ordered,496,-1.2622222222222221,0.14,0.14
ordered,497,-1.2844444444444445,0.14222222222222222,0.14222222222222222
ordered,498,-1.2044444444444444,0.2777777777777778,0.2777777777777778
ordered,499,-1.2844444444444445,0.3688888888888889,0.3688888888888889
ordered,500,-1.2444444444444445,0.31777777777777777,0.31777777777777777
ordered,501,-1.248888888888889,0.4066666666666667,0.4066666666666667
ordered,502,-1.1511111111111112,0.3288888888888889,0.3288888888888889
ordered,503,-1.32,0.43555555555555553,0.43555555555555553
ordered,504,-1.3555555555555556,0.49333333333333335,0.49333333333333335
ordered,505,-1.3955555555555557,0.4888888888888889,0.4888888888888889
ordered,506,-1.3377777777777777,0.45555555555555555,0.45555555555555555
ordered,507,-1.3288888888888888,0.42,0.42
ordered,508,-1.3555555555555556,0.44666666666666666,0.44666666666666666
ordered,509,-1.3777777777777778,0.43555555555555553,0.43555555555555553
ordered,510,-1.4222222222222223,0.4288888888888889,0.4288888888888889
ordered,511,-1.44,0.45555555555555555,0.45555555555555555
ordered,512,-1.5022222222222221,0.46,0.46
ordered,513,-1.4533333333333334,0.3977777777777778,0.3977777777777778
ordered,514,-1.4088888888888889,0.3711111111111111,0.3711111111111111
ordered,515,-1.36,0.39111111111111113,0.39111111111111113
ordered,516,-1.3644444444444443,0.4088888888888889,0.4088888888888889
ordered,517,-1.2177777777777778,0.36444444444444446,0.36444444444444446
ordered,518,-1.3955555555555557,0.4311111111111111,0.4311111111111111
ordered,519,-1.44,0.4177777777777778,0.4177777777777778
ordered,520,-1.3866666666666667,0.4955555555555556,0.4955555555555556
ordered,521,-1.3333333333333333,0.4822222222222222,0.4822222222222222
ordered,522,-1.4,0.56,0.56
ordered,523,-1.3555555555555556,0.5577777777777778,0.5577777777777778
ordered,524,-1.3288888888888888,0.6088888888888889,0.6088888888888889
ordered,525,-1.2977777777777777,0.5688888888888889,0.5688888888888889
ordered,526,-1.4844444444444445,0.6422222222222222,0.6422222222222222
ordered,527,-1.4933333333333334,0.6911111111111111,0.6911111111111111
ordered,528,-1.4266666666666667,0.6511111111111111,0.6511111111111111
ordered,529,-1.2666666666666666,0.58,0.58
ordered,530,-1.2755555555555556,0.5933333333333334,0.5933333333333334
ordered,531,-1.3066666666666666,0.6066666666666667,0.6066666666666667
ordered,532,-1.4355555555555555,0.6755555555555556,0.6755555555555556
ordered,533,-1.4622222222222223,0.7555555555555555,0.7555555555555555
ordered,534,-1.3511111111111112,0.6977777777777778,0.6977777777777778
ordered,535,-1.32,0.6422222222222222,0.6422222222222222
ordered,536,-1.3866666666666667,0.6422222222222222,0.6422222222222222
ordered,537,-1.48,0.6622222222222223,0.6622222222222223
ordered,538,-1.4622222222222223,0.6155555555555555,0.6155555555555555
ordered,539,-1.431111111111111,0.6244444444444445,0.6244444444444445
ordered,540,-1.4933333333333334,0.7311111111111112,0.7311111111111112
ordered,541,-1.4,0.6866666666666666,0.6866666666666666
ordered,542,-1.44,0.6955555555555556,0.6955555555555556
ordered,543,-1.5333333333333334,0.6977777777777778,0.6977777777777778
ordered,544,-1.5066666666666666,0.6755555555555556,0.6755555555555556
ordered,545,-1.48,0.6511111111111111,0.6511111111111111
ordered,546,-1.3377777777777777,0.5466666666666666,0.5466666666666666
ordered,547,-1.3688888888888888,0.6111111111111112,0.6111111111111112
ordered,548,-1.3466666666666667,0.6377777777777778,0.6377777777777778
ordered,549,-1.4044444444444444,0.6622222222222223,0.6622222222222223
ordered,550,-1.3333333333333333,0.6133333333333333,0.6133333333333333
ordered,551,-1.3333333333333333,0.5844444444444444,0.5844444444444444
ordered,552,-1.3777777777777778,0.5511111111111111,0.5511111111111111
ordered,553,-1.32,0.4955555555555556,0.4955555555555556
ordered,554,-1.3511111111111112,0.4688888888888889,0.4688888888888889
ordered,555,-1.3066666666666666,0.48444444444444446,0.48444444444444446
ordered,556,-1.3288888888888888,0.5177777777777778,0.5177777777777778
ordered,557,-1.3644444444444443,0.5155555555555555,0.5155555555555555
ordered,558,-1.3466666666666667,0.5088888888888888,0.5088888888888888
ordered,559,-1.4622222222222223,0.5888888888888889,0.5888888888888889
ordered,560,-1.4088888888888889,0.5822222222222222,0.5822222222222222
ordered,561,-1.4088888888888889,0.6177777777777778,0.6177777777777778
ordered,562,-1.431111111111111,0.6044444444444445,0.6044444444444445
ordered,563,-1.4444444444444444,0.5422222222222223,0.5422222222222223
ordered,564,-1.4222222222222223,0.5355555555555556,0.5355555555555556
ordered,565,-1.3511111111111112,0.5088888888888888,0.5088888888888888
ordered,566,-1.3155555555555556,0.5577777777777778,0.5577777777777778
ordered,567,-1.3022222222222222,0.5022222222222222,0.5022222222222222
ordered,568,-1.3422222222222222,0.5755555555555556,0.5755555555555556
ordered,569,-1.3466666666666667,0.5977777777777777,0.5977777777777777
ordered,570,-1.2577777777777779,0.6377777777777778,0.6377777777777778
ordered,571,-1.3244444444444445,0.6555555555555556,0.6555555555555556
ordered,572,-1.3822222222222222,0.6755555555555556,0.6755555555555556
ordered,573,-1.3511111111111112,0.6355555555555555,0.6355555555555555
ordered,574,-1.1733333333333333,0.5066666666666667,0.5066666666666667
ordered,575,-1.2355555555555555,0.48,0.48
ordered,576,-1.271111111111111,0.45555555555555555,0.45555555555555555
ordered,577,-1.3288888888888888,0.46,0.46
ordered,578,-1.2266666666666666,0.3844444444444444,0.3844444444444444
ordered,579,-1.1733333333333333,0.40444444444444444,0.40444444444444444
ordered,580,-1.1955555555555555,0.3977777777777778,0.3977777777777778
ordered,581,-1.1333333333333333,0.3422222222222222,0.3422222222222222
ordered,582,-1.1244444444444444,0.2644444444444444,0.2644444444444444
ordered,583,-1.2622222222222221,0.3466666666666667,0.3466666666666667
ordered,584,-1.3244444444444445,0.41555555555555557,0.41555555555555557
ordered,585,-1.3377777777777777,0.5244444444444445,0.5244444444444445
ordered,586,-1.2755555555555556,0.5044444444444445,0.5044444444444445
ordered,587,-1.3866666666666667,0.6,0.6
ordered,588,-1.431111111111111,0.6333333333333333,0.6333333333333333
ordered,589,-1.44,0.6355555555555555,0.6355555555555555
ordered,590,-1.4577777777777778,0.62,0.62
ordered,591,-1.4355555555555555,0.6222222222222222,0.6222222222222222
ordered,592,-1.4222222222222223,0.62,0.62
ordered,593,-1.44,0.5866666666666667,0.5866666666666667
ordered,594,-1.4,0.5222222222222223,0.5222222222222223
ordered,595,-1.3644444444444443,0.54,0.54
ordered,596,-1.3022222222222222,0.5711111111111111,0.5711111111111111
ordered,597,-1.3866666666666667,0.5711111111111111,0.5711111111111111
ordered,598,-1.3333333333333333,0.5288888888888889,0.5288888888888889
ordered,599,-1.3955555555555557,0.5377777777777778,0.5377777777777778
ordered,600,-1.4,0.5733333333333334,0.5733333333333334
ordered,601,-1.3555555555555556,0.5688888888888889,0.5688888888888889
ordered,602,-1.3555555555555556,0.5488888888888889,0.5488888888888889
ordered,603,-1.4266666666666667,0.6422222222222222,0.6422222222222222
ordered,604,-1.4177777777777778,0.6533333333333333,0.6533333333333333
ordered,605,-1.431111111111111,0.6333333333333333,0.6333333333333333
ordered,606,-1.4133333333333333,0.6888888888888889,0.6888888888888889
ordered,607,-1.4088888888888889,0.7311111111111112,0.7311111111111112
ordered,608,-1.5777777777777777,0.8133333333333334,0.8133333333333334
ordered,609,-1.5555555555555556,0.7911111111111111,0.7911111111111111
ordered,610,-1.4844444444444445,0.7933333333333333,0.7933333333333333
ordered,611,-1.511111111111111,0.8,0.8
ordered,612,-1.52,0.8133333333333334,0.8133333333333334
ordered,613,-1.48,0.7777777777777778,0.7777777777777778
ordered,614,-1.48,0.7577777777777778,0.7577777777777778
ordered,615,-1.5777777777777777,0.8,0.8
ordered,616,-1.4266666666666667,0.7288888888888889,0.7288888888888889
ordered,617,-1.3688888888888888,0.7311111111111112,0.7311111111111112
ordered,618,-1.4355555555555555,0.7422222222222222,0.7422222222222222
ordered,619,-1.4266666666666667,0.6755555555555556,0.6755555555555556
ordered,620,-1.431111111111111,0.6911111111111111,0.6911111111111111
ordered,621,-1.4533333333333334,0.7155555555555555,0.7155555555555555
ordered,622,-1.4088888888888889,0.6822222222222222,0.6822222222222222
ordered,623,-1.32,0.6533333333333333,0.6533333333333333
ordered,624,-1.4444444444444444,0.6755555555555556,0.6755555555555556
ordered,625,-1.3911111111111112,0.6977777777777778,0.6977777777777778
ordered,626,-1.32,0.6288888888888889,0.6288888888888889
ordered,627,-1.3333333333333333,0.6822222222222222,0.6822222222222222
ordered,628,-1.471111111111111,0.7155555555555555,0.7155555555555555
ordered,629,-1.4533333333333334,0.7177777777777777,0.7177777777777777
ordered,630,-1.4177777777777778,0.6644444444444444,0.6644444444444444
ordered,631,-1.44,0.6,0.6
ordered,632,-1.4755555555555555,0.6333333333333333,0.6333333333333333
ordered,633,-1.431111111111111,0.6244444444444445,0.6244444444444445
ordered,634,-1.44,0.6888888888888889,0.6888888888888889
ordered,635,-1.4044444444444444,0.6466666666666666,0.6466666666666666
ordered,636,-1.2844444444444445,0.6155555555555555,0.6155555555555555
ordered,637,-1.3733333333333333,0.6555555555555556,0.6555555555555556
ordered,638,-1.4177777777777778,0.6644444444444444,0.6644444444444444
ordered,639,-1.448888888888889,0.7111111111111111,0.7111111111111111
ordered,640,-1.3555555555555556,0.6866666666666666,0.6866666666666666
ordered,641,-1.3688888888888888,0.6866666666666666,0.6866666666666666
ordered,642,-1.3288888888888888,0.5822222222222222,0.5822222222222222
ordered,643,-1.2355555555555555,0.4688888888888889,0.4688888888888889
ordered,644,-1.1866666666666668,0.4711111111111111,0.4711111111111111
ordered,645,-1.2044444444444444,0.4177777777777778,0.4177777777777778
ordered,646,-1.2533333333333334,0.45111111111111113,0.45111111111111113
ordered,647,-1.2577777777777779,0.4288888888888889,0.4288888888888889
ordered,648,-1.231111111111111,0.5311111111111111,0.5311111111111111
ordered,649,-1.2755555555555556,0.49777777777777776,0.49777777777777776
ordered,650,-1.3644444444444443,0.5111111111111111,0.5111111111111111
