x,precision,method,value
0.954499999999999999999999999999999975,quad,direct,3.80289177849714310556640625000002153e-14
0.954499999999999999999999999999999975,quad,expanded,3.80289177849714310549696452259288136e-14
0.954499999999999999999999999999999975,quad,horner,3.80289177849714310505400063538381711e-14
0.954750001,float,direct,3.59903147e-14
0.954750001,float,expanded,-9.95397568e-06
0.954750001,float,horner,7.15255737e-06
0.95474999999999999,double,direct,3.5990330550151649e-14
0.95474999999999999,double,expanded,2.6867397195928788e-14
0.95474999999999999,double,horner,5.6732396558345499e-14
0.954750000000000000000000000000000066,quad,direct,3.59903305501515431402215957641596289e-14
0.954750000000000000000000000000000066,quad,expanded,3.59903305501515431840383762730670735e-14
0.954750000000000000000000000000000066,quad,horner,3.59903305501515431195197231360946725e-14
0.955000043,float,direct,3.4050301e-14
0.955000043,float,expanded,9.95397568e-06
0.955000043,float,horner,1.1920929e-06
0.95500000000000007,double,direct,3.4050628916015089e-14
0.95500000000000007,double,expanded,3.8302694349567901e-14
0.95500000000000007,double,horner,4.8516746176119341e-14
0.955000000000000000000000000000000062,quad,direct,3.40506289160156249999999999999995361e-14
0.955000000000000000000000000000000062,quad,expanded,3.40506289160156250000903585514297704e-14
0.955000000000000000000000000000000062,quad,horner,3.40506289160156250101051942622433968e-14
0.955250025,float,direct,3.22053514e-14
0.955250025,float,expanded,-5.96046448e-07
0.955250025,float,horner,4.529953e-06
0.95525000000000004,double,direct,3.2205525985987615e-14
0.95525000000000004,double,expanded,3.5971225997855072e-14
0.95525000000000004,double,horner,5.1181281435219717e-14
0.955250000000000000000000000000000057,quad,direct,3.22055259859879280244836807250972526e-14
0.955250000000000000000000000000000057,quad,expanded,3.22055259859879280126161079960749741e-14
0.955250000000000000000000000000000057,quad,horner,3.2205525985987928039579127217496276e-14
0.955500007,float,direct,3.0450848e-14
0.955500007,float,expanded,-1.71661377e-05
0.955500007,float,horner,7.09295273e-06
0.95550000000000002,double,direct,3.0450898369107495e-14
0.95550000000000002,double,expanded,3.47499806707674e-14
0.95550000000000002,double,horner,1.3211653993039363e-14
0.955500000000000000000000000000000052,quad,direct,3.04508983691076011728515624999996483e-14
0.955500000000000000000000000000000052,quad,expanded,3.04508983691076011484717431375197753e-14
0.955500000000000000000000000000000052,quad,horner,3.04508983691076011736051289117732032e-14
0.955749989,float,direct,2.87828572e-14
0.955749989,float,expanded,-1.7285347e-06
0.955749989,float,horner,8.88109207e-06
0.9557500000000001,double,direct,2.878278080525292e-14
0.9557500000000001,double,expanded,9.1038288019262836e-15
0.9557500000000001,double,horner,5.0293103015519591e-14
0.955750000000000000000000000000000048,quad,direct,2.87827808052535763622751235961910947e-14
0.955750000000000000000000000000000048,quad,expanded,2.87827808052535763731198321727223972e-14
0.955750000000000000000000000000000048,quad,horner,2.87827808052535763707124197422383523e-14
0.95599997,float,direct,2.71975452e-14
0.95599997,float,expanded,-1.47819519e-05
0.95599997,float,horner,9.00030136e-06
0.95599999999999996,double,direct,2.7197360938418418e-14
0.95599999999999996,double,expanded,1.9650947535865271e-14
0.95599999999999996,double,horner,1.5765166949677223e-14
0.956000000000000000000000000000000043,quad,direct,2.71973609384181759999999999999997288e-14
0.956000000000000000000000000000000043,quad,expanded,2.71973609384181760098466721199672848e-14
0.956000000000000000000000000000000043,quad,horner,2.71973609384181760168763164169806957e-14
0.956250012,float,direct,2.5690904e-14
0.956250012,float,expanded,1.79409981e-05
0.956250012,float,horner,-4.529953e-06
0.95625000000000004,double,direct,2.5690974234748604e-14
0.95625000000000004,double,expanded,4.1300296516055823e-14
0.95625000000000004,double,horner,1.7097434579227411e-14
0.956250000000000000000000000000000039,quad,direct,2.56909742347488645464181900024411775e-14
0.956250000000000000000000000000000039,quad,expanded,2.56909742347488645672098400006780924e-14
0.956250000000000000000000000000000039,quad,horner,2.56909742347488645426542332097408353e-14
0.956499994,float,direct,2.42601315e-14
0.956499994,float,expanded,-1.60932541e-06
0.956499994,float,horner,4.05311584e-06
0.95650000000000002,double,direct,2.4260099042132297e-14
0.95650000000000002,double,expanded,3.1086244689504383e-14
0.95650000000000002,double,horner,4.7739590058881731e-15
0.956500000000000000000000000000000034,quad,direct,2.42600990421323914541015624999998107e-14
0.956500000000000000000000000000000034,quad,expanded,2.42600990421323914459594574152568248e-14
0.956500000000000000000000000000000034,quad,horner,2.42600990421323914342112847544946861e-14
0.956750035,float,direct,2.29011654e-14
0.956750035,float,expanded,1.37090683e-06
0.956750035,float,horner,-1.09672546e-05
0.95674999999999999,double,direct,2.290135178814984e-14
0.95674999999999999,double,expanded,1.609823385706477e-14
0.95674999999999999,double,horner,8.8817841970012523e-15
0.956750000000000000000000000000000029,quad,direct,2.29013517881497840124597549438475004e-14
0.956750000000000000000000000000000029,quad,expanded,2.29013517881497840157777068008190052e-14
0.956750000000000000000000000000000029,quad,horner,2.29013517881497839956517388819723905e-14
0.957000017,float,direct,2.16113968e-14
0.957000017,float,expanded,-9.77516174e-06
0.957000017,float,horner,-2.38418579e-07
0.95700000000000007,double,direct,2.1611482313283881e-14
0.95700000000000007,double,expanded,2.7755575615628914e-14
0.95700000000000007,double,horner,2.1649348980190553e-14
0.957000000000000000000000000000000025,quad,direct,2.16114823132842489999999999999998731e-14
0.957000000000000000000000000000000025,quad,expanded,2.16114823132842489915774804464908546e-14
0.957000000000000000000000000000000025,quad,horner,2.16114823132842490034219496044723551e-14
0.957249999,float,direct,2.03873732e-14
0.957249999,float,expanded,-1.36494637e-05
0.957249999,float,horner,5.96046448e-06
0.95724999999999993,double,direct,2.0387369336317347e-14
0.95724999999999993,double,expanded,4.0523140398818214e-14
0.95724999999999993,double,horner,1.532107773982716e-14
0.95725000000000000000000000000000002,quad,direct,2.03873693363170350667963027954100589e-14
0.95725000000000000000000000000000002,quad,expanded,2.03873693363170350723198579646595064e-14
0.95725000000000000000000000000000002,quad,horner,2.03873693363170350773272758200663196e-14
0.957499981,float,direct,1.92261012e-14
0.957499981,float,expanded,-2.01463699e-05
0.957499981,float,horner,-9.53674316e-06
0.95750000000000002,double,direct,1.9226016048898614e-14
0.95750000000000002,double,expanded,-1.2545520178264269e-14
0.95750000000000002,double,horner,-3.3306690738754696e-15
0.957500000000000000000000000000000015,quad,direct,1.92260160488986968994140624999999302e-14
0.957500000000000000000000000000000015,quad,expanded,1.92260160488986969153715993056176447e-14
0.957500000000000000000000000000000015,quad,horner,1.92260160488986969228827260887278645e-14
0.957749963,float,direct,1.81247077e-14
0.957749963,float,expanded,-1.37090683e-06
0.957749963,float,horner,9.77516174e-06
0.95774999999999999,double,direct,1.8124545836335033e-14
0.95774999999999999,double,expanded,1.1879386363489175e-14
0.95774999999999999,double,horner,4.3964831775156199e-14
0.957750000000000000000000000000000011,quad,direct,1.8124545836334990919877052307128862e-14
0.957750000000000000000000000000000011,quad,expanded,1.81245458363349909164921393559840017e-14
0.957750000000000000000000000000000011,quad,horner,1.81245458363349909201514062503197498e-14
0.958000004,float,direct,1.70801822e-14
0.958000004,float,expanded,-5.24520874e-06
0.958000004,float,horner,0
0.95799999999999996,double,direct,1.7080198121677977e-14
0.95799999999999996,double,expanded,-1.0658141036401503e-14
0.95799999999999996,double,horner,1.3100631690576847e-14
0.958000000000000000000000000000000006,quad,direct,1.7080198121677823999999999999999976e-14
0.958000000000000000000000000000000006,quad,expanded,1.70801981216778240274011720593579282e-14
0.958000000000000000000000000000000006,quad,horner,1.70801981216778239844529342995225686e-14
0.958249986,float,direct,1.60903768e-14
0.958249986,float,expanded,1.15633011e-05
0.958249986,float,horner,-4.17232513e-06
0.95825000000000005,double,direct,1.6090324330262098e-14
0.95825000000000005,double,expanded,1.7541523789077473e-14
0.95825000000000005,double,horner,3.8413716652030416e-14
0.958250000000000000000000000000000002,quad,direct,1.6090324330262274893235206604003902e-14
0.958250000000000000000000000000000002,quad,expanded,1.60903243302622748947917108685024386e-14
0.958250000000000000000000000000000002,quad,horner,1.60903243302622748810213117661337023e-14
0.958500028,float,direct,1.51522844e-14
0.958500028,float,expanded,-1.67489052e-05
0.958500028,float,horner,-1.90734863e-06
0.95850000000000002,double,direct,1.515238397188065e-14
0.95850000000000002,double,expanded,2.6645352591003757e-15
0.95850000000000002,double,horner,1.1657341758564144e-14
0.958499999999999999999999999999999997,quad,direct,1.51523839718807162587890625000000108e-14
0.958499999999999999999999999999999997,quad,expanded,1.51523839718807162886285678029689576e-14
0.958499999999999999999999999999999997,quad,horner,1.51523839718807162810211445226393759e-14
0.95875001,float,direct,1.42639095e-14
0.95875001,float,expanded,-9.1791153e-06
0.95875001,float,horner,-3.93390656e-06
0.95874999999999999,double,direct,1.4263940837834521e-14
0.95874999999999999,double,expanded,3.5083047578154947e-14
0.95874999999999999,double,horner,2.0650148258027912e-14
0.958749999999999999999999999999999992,quad,direct,1.42639408378344867378473281860351818e-14
0.958749999999999999999999999999999992,quad,expanded,1.42639408378344867636036230139868982e-14
0.958749999999999999999999999999999992,quad,horner,1.42639408378344867376035687647592142e-14
0.958999991,float,direct,1.34226872e-14
0.958999991,float,expanded,-1.66893005e-06
0.958999991,float,horner,1.34110451e-05
0.95900000000000007,double,direct,1.3422659310152156e-14
0.95900000000000007,double,expanded,2.6756374893466273e-14
0.95900000000000007,double,horner,2.0761170560490427e-14
0.958999999999999999999999999999999988,quad,direct,1.34226593101524010000000000000000406e-14
0.958999999999999999999999999999999988,quad,expanded,1.34226593101524009892383552096229168e-14
0.958999999999999999999999999999999988,quad,horner,1.3422659310152400991453174645668238e-14
0.959249973,float,direct,1.26263847e-14
0.959249973,float,expanded,8.70227814e-06
0.959249973,float,horner,-1.1920929e-06
0.95924999999999994,double,direct,1.262630078031384e-14
0.95924999999999994,double,expanded,2.0539125955565396e-14
0.95924999999999994,double,horner,2.1094237467877974e-15
0.959249999999999999999999999999999983,quad,direct,1.26263007803136444700708389282227108e-14
0.959249999999999999999999999999999983,quad,expanded,1.26263007803136444677740145915362606e-14
0.959249999999999999999999999999999983,quad,horner,1.26263007803136444891518369742345785e-14
0.959500015,float,direct,1.1872677e-14
0.959500015,float,expanded,-1.16825104e-05
0.959500015,float,horner,1.90734863e-05
0.95950000000000002,double,direct,1.1872720174860224e-14
0.95950000000000002,double,expanded,-3.219646771412954e-15
0.95950000000000002,double,horner,4.1300296516055823e-14
0.959499999999999999999999999999999978,quad,direct,1.18727201748602820322265625000000622e-14
0.959499999999999999999999999999999978,quad,expanded,1.18727201748602820252449625372337378e-14
0.959499999999999999999999999999999978,quad,horner,1.18727201748602820171560567708073472e-14
0.959749997,float,direct,1.11598717e-14
0.959749997,float,expanded,-1.1742115e-05
0.959749997,float,horner,5.66244125e-06
0.95974999999999999,double,direct,1.1159862585331743e-14
0.95974999999999999,double,expanded,1.532107773982716e-14
0.95974999999999999,double,horner,3.1197266991966899e-14
0.959749999999999999999999999999999974,quad,direct,1.11598625853317198501596450805664788e-14
0.959749999999999999999999999999999974,quad,expanded,1.11598625853317198532489650925130483e-14
0.959749999999999999999999999999999974,quad,horner,1.11598625853317198353378166097117549e-14
0.960000038,float,direct,1.04856597e-14
0.960000038,float,expanded,-1.11460686e-05
0.960000038,float,horner,6.97374344e-06
0.95999999999999996,double,direct,1.0485760000000096e-14
0.95999999999999996,double,expanded,9.7699626167013776e-15
0.95999999999999996,double,horner,3.1308289294429414e-14
0.959999999999999999999999999999999969,quad,direct,1.04857600000000000000000000000000781e-14
0.959999999999999999999999999999999969,quad,expanded,1.0485760000000000007773065352489489e-14
0.959999999999999999999999999999999969,quad,horner,1.04857599999999999929434047807077729e-14
0.96025002,float,direct,9.84847918e-15
0.96025002,float,expanded,8.82148743e-06
0.96025002,float,horner,-7.9870224e-06
0.96025000000000005,double,direct,9.8485281349306633e-15
0.96025000000000005,double,expanded,2.3314683517128287e-15
0.96025000000000005,double,horner,3.3306690738754696e-16
0.960249999999999999999999999999999965,quad,direct,9.84852813493078234710788726806649621e-15
0.960249999999999999999999999999999965,quad,expanded,9.84852813493078236062963904250610765e-15
0.960249999999999999999999999999999965,quad,horner,9.84852813493078234233330457082736705e-15
0.960500002,float,direct,9.24635819e-15
0.960500002,float,expanded,7.09295273e-06
0.960500002,float,horner,-1.00135803e-05
0.96050000000000002,double,direct,9.2463633619402318e-15
0.96050000000000002,double,expanded,2.1760371282653068e-14
0.96050000000000002,double,horner,7.4384942649885488e-15
0.96049999999999999999999999999999996,quad,direct,9.24636336194028046972656250000009238e-15
0.96049999999999999999999999999999996,quad,expanded,9.24636336194028046760846671484932424e-15
0.96049999999999999999999999999999996,quad,horner,9.24636336194028049158629452247041062e-15
0.960749984,float,direct,8.67757556e-15
0.960749984,float,expanded,1.71065331e-05
0.960749984,float,horner,5.54323196e-06
0.96074999999999999,double,direct,8.6775397310632869e-15
0.96074999999999999,double,expanded,3.6637359812630166e-15
0.96074999999999999,double,horner,5.1070259132757201e-15
0.960749999999999999999999999999999955,quad,direct,8.67753973106327190232181549072275463e-15
0.960749999999999999999999999999999955,quad,expanded,8.67753973106327189192776878053658354e-15
0.960749999999999999999999999999999955,quad,horner,8.67753973106327189626111115540786421e-15
0.960999966,float,direct,8.1404779e-15
0.960999966,float,expanded,-2.2649765e-06
0.960999966,float,horner,1.90734863e-06
0.96100000000000008,double,direct,8.1404060851914415e-15
0.96100000000000008,double,expanded,3.5749181392930041e-14
0.96100000000000008,double,horner,6.4392935428259079e-15
0.960999999999999999999999999999999951,quad,direct,8.14040608519160100000000000000010155e-15
0.960999999999999999999999999999999951,quad,expanded,8.14040608519160101644591957887180637e-15
0.960999999999999999999999999999999951,quad,horner,8.14040608519160101269035618731669646e-15
0.961250007,float,direct,7.63336944e-15
0.961250007,float,expanded,-1.03712082e-05
0.961250007,float,horner,4.82797623e-06
0.96124999999999994,double,direct,7.6333832645864622e-15
0.96124999999999994,double,expanded,-1.27675647831893e-14
0.96124999999999994,double,horner,1.6653345369377348e-15
0.961249999999999999999999999999999946,quad,direct,7.63338326458633877336978912353526246e-15
0.961249999999999999999999999999999946,quad,expanded,7.6333832645863387960467244569691722e-15
0.961249999999999999999999999999999946,quad,horner,7.63338326458633877332075111319978914e-15
0.961499989,float,direct,7.15498133e-15
0.961499989,float,expanded,-6.67572021e-06
0.961499989,float,horner,3.39746475e-06
0.96150000000000002,double,direct,7.1549613990099223e-15
0.96150000000000002,double,expanded,8.5487172896137054e-15
0.96150000000000002,double,horner,1.7097434579227411e-14
0.961499999999999999999999999999999941,quad,direct,7.1549613990099615712890625000001104e-15
0.961499999999999999999999999999999941,quad,expanded,7.15496139900996157185438412894914279e-15
0.961499999999999999999999999999999941,quad,horner,7.15496139900996158061736537591106592e-15
0.961750031,float,direct,6.70364363e-15
0.961750031,float,expanded,6.73532486e-06
0.961750031,float,horner,8.40425491e-06
0.96174999999999999,double,direct,6.7036972852675731e-15
0.96174999999999999,double,expanded,-2.2315482794965646e-14
0.96174999999999999,double,horner,1.4432899320127035e-15
0.961749999999999999999999999999999937,quad,direct,6.70369728526756295781040191650401685e-15
0.961749999999999999999999999999999937,quad,expanded,6.70369728526756293852758431136092362e-15
0.961749999999999999999999999999999937,quad,horner,6.70369728526756293949054928355454154e-15
0.962000012,float,direct,6.27819169e-15
0.962000012,float,expanded,0
0.962000012,float,horner,4.41074371e-06
0.96199999999999997,double,direct,6.2782118479882804e-15
0.96199999999999997,double,expanded,-2.9309887850104133e-14
0.96199999999999997,double,horner,-9.1038288019262836e-15
0.961999999999999999999999999999999932,quad,direct,6.2782118479882240000000000000001112e-15
0.961999999999999999999999999999999932,quad,expanded,6.27821184798822401670324398039071121e-15
0.961999999999999999999999999999999932,quad,horner,6.27821184798822398617725436185302294e-15
0.962249994,float,direct,5.87719697e-15
0.962249994,float,expanded,4.64916229e-06
0.962249994,float,horner,5.96046448e-07
0.96225000000000005,double,direct,5.8771876815191623e-15
0.96225000000000005,double,expanded,-1.5099033134902129e-14
0.96225000000000005,double,horner,9.3258734068513149e-15
0.962249999999999999999999999999999928,quad,direct,5.87718768151923991584873199462901902e-15
0.962249999999999999999999999999999928,quad,expanded,5.8771876815192399217719032398767952e-15
0.962249999999999999999999999999999928,quad,horner,5.8771876815192399217719032398767952e-15
0.962499976,float,direct,5.49940164e-15
0.962499976,float,expanded,-5.36441803e-07
0.962499976,float,horner,6.07967377e-06
0.96250000000000002,double,direct,5.4993666708469075e-15
0.96250000000000002,double,expanded,1.1657341758564144e-14
0.96250000000000002,double,horner,3.5527136788005009e-14
0.962500000000000000000000000000000019,quad,direct,5.49936667084693908691406249999997301e-15
0.962500000000000000000000000000000019,quad,expanded,5.4993666708469390848167258210118576e-15
0.962500000000000000000000000000000019,quad,horner,5.49936667084693908115745892667610948e-15
0.962749958,float,direct,5.1436063e-15
0.962749958,float,expanded,5.1856041e-06
0.962749958,float,horner,-7.51018524e-06
0.96274999999999999,double,direct,5.1435476894983461e-15
0.96274999999999999,double,expanded,1.9650947535865271e-14
0.96274999999999999,double,horner,3.219646771412954e-15
0.962750000000000000000000000000000015,quad,direct,5.14354768949833727932071685791013512e-15
0.962750000000000000000000000000000015,quad,expanded,5.14354768949833728478089466578594061e-15
0.962750000000000000000000000000000015,quad,horner,5.14354768949833727476605895497231418e-15
0.963,float,direct,4.80858444e-15
0.963,float,expanded,1.12056732e-05
0.963,float,horner,7.33137131e-06
0.96300000000000008,double,direct,4.808584372417748e-15
0.96300000000000008,double,expanded,-2.120525977034049e-14
0.96300000000000008,double,horner,-2.2204460492503131e-15
0.96300000000000000000000000000000001,quad,direct,4.80858437241784899999999999999998745e-15
0.96300000000000000000000000000000001,quad,expanded,4.8085843724178490343186300188617776e-15
0.96300000000000000000000000000000001,quad,horner,4.80858437241784899801485056716238177e-15
0.963250041,float,direct,4.49333318e-15
0.963250041,float,expanded,5.66244125e-06
0.963250041,float,horner,3.03983688e-06
0.96324999999999994,double,direct,4.493382961852807e-15
0.96324999999999994,double,expanded,1.8873791418627661e-15
0.96324999999999994,double,horner,-1.2656542480726785e-14
0.963250000000000000000000000000000005,quad,direct,4.49338296185273270325565338134765018e-15
0.963250000000000000000000000000000005,quad,expanded,4.49338296185273272792773846883186834e-15
0.963250000000000000000000000000000005,quad,horner,4.49338296185273270385361416399142018e-15
0.963500023,float,direct,4.19687376e-15
0.963500023,float,expanded,8.94069672e-07
0.963500023,float,horner,-1.90734863e-06
0.96350000000000002,double,direct,4.1969002243198544e-15
0.96350000000000002,double,expanded,-1.6320278461989801e-14
0.96350000000000002,double,horner,9.9920072216264089e-15
0.963500000000000000000000000000000001,quad,direct,4.19690022431988051660156249999999896e-15
0.963500000000000000000000000000000001,quad,expanded,4.19690022431988051199130614681499208e-15
0.963500000000000000000000000000000001,quad,horner,4.19690022431988052788022818800968787e-15
0.963750005,float,direct,3.9181364e-15
0.963750005,float,expanded,-1.41263008e-05
0.963750005,float,horner,1.34110451e-05
0.96375,double,direct,3.9181414367649839e-15
0.96375,double,expanded,2.1094237467877974e-15
0.96375,double,horner,-1.354472090042691e-14
0.963749999999999999999999999999999996,quad,direct,3.91814143676497973501682281494141074e-15
0.963749999999999999999999999999999996,quad,expanded,3.91814143676497971933328051130313497e-15
0.963749999999999999999999999999999996,quad,horner,3.91814143676497973666665001078825765e-15
0.963999987,float,direct,3.65617155e-15
0.963999987,float,expanded,5.90085983e-06
0.963999987,float,horner,-1.43051147e-06
0.96399999999999997,double,direct,3.656158440063008e-15
0.96399999999999997,double,expanded,-1.5543122344752192e-14
0.96399999999999997,double,horner,-6.6613381477509392e-15
0.963999999999999999999999999999999992,quad,direct,3.65615844006297600000000000000000852e-15
0.963999999999999999999999999999999992,quad,expanded,3.65615844006297599971880493431313394e-15
0.963999999999999999999999999999999992,quad,horner,3.65615844006297600819289668961697169e-15
0.964249969,float,direct,3.41007799e-15
0.964249969,float,expanded,1.25169754e-06
0.964249969,float,horner,-5.96046448e-06
0.96425000000000005,double,direct,3.4100477580461105e-15
0.96425000000000005,double,expanded,-1.7652546091539989e-14
0.96425000000000005,double,horner,-6.4392935428259079e-15
0.964249999999999999999999999999999987,quad,direct,3.41004775804616029477024078369141886e-15
0.964249999999999999999999999999999987,quad,expanded,3.41004775804616032132661170405069785e-15
0.964249999999999999999999999999999987,quad,horner,3.41004775804616028579320423010619636e-15
0.96450001,float,direct,3.17894006e-15
0.96450001,float,expanded,-3.93390656e-06
0.96450001,float,horner,3.27825546e-06
0.96450000000000002,double,direct,3.1789487802830661e-15
0.96450000000000002,double,expanded,2.5979218776228663e-14
0.96450000000000002,double,horner,-1.1102230246251565e-15
0.964499999999999999999999999999999982,quad,direct,3.17894878028308711035156250000001637e-15
0.964499999999999999999999999999999982,quad,expanded,3.17894878028308710534463873217401884e-15
0.964499999999999999999999999999999982,quad,horner,3.17894878028308711285576551528423867e-15
0.964749992,float,direct,2.96204902e-15
0.964749992,float,expanded,1.15633011e-05
0.964749992,float,horner,-2.86102295e-06
0.96475,double,direct,2.9620420068679157e-15
0.96475,double,expanded,-4.2188474935755949e-15
0.96475,double,horner,-1.1102230246251565e-14
0.964749999999999999999999999999999978,quad,direct,2.9620420068679128297815322875976752e-15
0.964749999999999999999999999999999978,quad,expanded,2.96204200686791283195139727104130021e-15
0.964749999999999999999999999999999978,quad,horner,2.96204200686791282395878800183427141e-15
0.965000033,float,direct,2.75852098e-15
0.965000033,float,expanded,-8.22544098e-06
0.965000033,float,horner,-1.66893005e-06
0.96500000000000008,double,direct,2.7585473535155613e-15
0.96500000000000008,double,expanded,1.9761969838327786e-14
0.96500000000000008,double,horner,1.0103029524088925e-14
0.964999999999999999999999999999999973,quad,direct,2.75854735351562500000000000000002065e-15
0.964999999999999999999999999999999973,quad,expanded,2.75854735351562500487720796118706526e-15
0.964999999999999999999999999999999973,quad,horner,2.75854735351562499043273337828279636e-15
0.965250015,float,direct,2.56771113e-15
0.965250015,float,expanded,-3.87430191e-06
0.965250015,float,horner,-6.67572021e-06
0.96524999999999994,double,direct,2.5677225152940611e-15
0.96524999999999994,double,expanded,-3.2640556923979602e-14
0.96524999999999994,double,horner,-1.1546319456101628e-14
0.965250000000000000000000000000000065,quad,direct,2.56772251529401817379093170166010838e-15
0.965250000000000000000000000000000065,quad,expanded,2.56772251529401817455194106860063257e-15
0.965250000000000000000000000000000065,quad,horner,2.5677225152940181610704314578899816e-15
0.965499997,float,direct,2.3888633e-15
0.965499997,float,expanded,1.26361847e-05
0.965499997,float,horner,9.7155571e-06
0.96550000000000002,double,direct,2.3888613873581467e-15
0.96550000000000002,double,expanded,-5.440092820663267e-15
0.96550000000000002,double,horner,8.2156503822261584e-15
0.96550000000000000000000000000000006,quad,direct,2.38886138735816386816406249999995829e-15
0.96550000000000000000000000000000006,quad,expanded,2.38886138735816385930358565020324687e-15
0.96550000000000000000000000000000006,quad,horner,2.38886138735816385805173118635154357e-15
0.965749979,float,direct,2.22130621e-15
0.965749979,float,expanded,5.7220459e-06
0.965749979,float,horner,-7.86781311e-06
0.96575,double,direct,2.2212925410875258e-15
0.96575,double,expanded,-3.3306690738754696e-16
0.96575,double,horner,1.5876189252139739e-14
0.965750000000000000000000000000000055,quad,direct,2.22129254108752436146640777587887045e-15
0.965750000000000000000000000000000055,quad,expanded,2.22129254108752439621734725699846205e-15
0.965750000000000000000000000000000055,quad,horner,2.2212925410875243628987592190992818e-15
0.965999961,float,direct,2.0644014e-15
0.965999961,float,expanded,1.69873238e-05
0.965999961,float,horner,3.15904617e-06
0.96599999999999997,double,direct,2.064377754059794e-15
0.96599999999999997,double,expanded,6.3282712403633923e-15
0.96599999999999997,double,horner,-2.0650148258027912e-14
0.966000000000000000000000000000000051,quad,direct,2.06437775405977599999999999999996919e-15
0.966000000000000000000000000000000051,quad,expanded,2.06437775405977599045148774430168431e-15
0.966000000000000000000000000000000051,quad,horner,2.06437775405977602434785476551703533e-15
0.966250002,float,direct,1.91750916e-15
0.966250002,float,expanded,-6.61611557e-06
0.966250002,float,horner,-1.31130219e-06
0.96625000000000005,double,direct,1.9175105923288106e-15
0.96625000000000005,double,expanded,-1.3655743202889425e-14
0.96625000000000005,double,horner,-2.0206059048177849e-14
0.966250000000000000000000000000000046,quad,direct,1.91751059232884086668491363525387989e-15
0.966250000000000000000000000000000046,quad,expanded,1.91751059232884089063435030201070236e-15
0.966250000000000000000000000000000046,quad,horner,1.91751059232884087657506170798388063e-15
0.966500044,float,direct,1.78009183e-15
0.966500044,float,expanded,4.47034836e-06
0.966500044,float,horner,-5.7220459e-06
0.96650000000000003,double,direct,1.7801150435075658e-15
0.96650000000000003,double,expanded,1.6209256159527285e-14
0.96650000000000003,double,horner,6.8833827526759706e-15
0.966500000000000000000000000000000042,quad,direct,1.78011504350757954003906249999997823e-15
0.966500000000000000000000000000000042,quad,expanded,1.78011504350757956388967695761384512e-15
0.966500000000000000000000000000000042,quad,horner,1.78011504350757954029703513887020592e-15
0.966750026,float,direct,1.65163156e-15
0.966750026,float,expanded,1.41859055e-05
0.966750026,float,horner,-1.53779984e-05
0.96675,double,direct,1.6516441991880767e-15
0.96675,double,expanded,-1.4432899320127035e-15
0.96675,double,horner,8.4376949871511897e-15
0.966750000000000000000000000000000037,quad,direct,1.65164419918807570214176177978513786e-15
0.966750000000000000000000000000000037,quad,expanded,1.65164419918807567584805660114950766e-15
0.966750000000000000000000000000000037,quad,horner,1.65164419918807570184811085037719167e-15
0.967000008,float,direct,1.53157533e-15
0.967000008,float,expanded,-1.090765e-05
0.967000008,float,horner,-4.76837158e-06
0.96700000000000008,double,direct,1.5315789852644109e-15
0.96700000000000008,double,expanded,-2.2759572004815709e-14
0.96700000000000008,double,horner,5.440092820663267e-15
0.967000000000000000000000000000000032,quad,direct,1.53157898526444899999999999999998526e-15
0.967000000000000000000000000000000032,quad,expanded,1.53157898526444902197536694602767739e-15
0.967000000000000000000000000000000032,quad,horner,1.53157898526444899770864964674850565e-15
0.96724999,float,direct,1.41943155e-15
0.96724999,float,expanded,4.17232513e-06
0.96724999,float,horner,4.23192978e-06
0.96724999999999994,double,direct,1.4194269387546936e-15
0.96724999999999994,double,expanded,2.7644553313166398e-14
0.96724999999999994,double,horner,-9.1038288019262836e-15
0.967250000000000000000000000000000028,quad,direct,1.41942693875466928653812408447264425e-15
0.967250000000000000000000000000000028,quad,expanded,1.41942693875466929398233150231209775e-15
0.967250000000000000000000000000000028,quad,horner,1.41942693875466929359714551343465058e-15
0.967499971,float,direct,1.31473257e-15
0.967499971,float,expanded,1.19805336e-05
0.967499971,float,horner,-7.86781311e-06
0.96750000000000003,double,direct,1.3147210297489062e-15
0.96750000000000003,double,expanded,2.4202861936828413e-14
0.96750000000000003,double,horner,2.2870594307278225e-14
0.967500000000000000000000000000000023,quad,direct,1.31472102974891662597656249999999072e-15
0.967500000000000000000000000000000023,quad,expanded,1.31472102974891662280227329922564773e-15
0.967500000000000000000000000000000023,quad,horner,1.31472102974891661124669363290223261e-15
0.967750013,float,direct,1.21701387e-15
0.967750013,float,expanded,-7.86781311e-06
0.967750013,float,horner,4.76837158e-07
0.96775,double,direct,1.217018527142641e-15
0.96775,double,expanded,-1.0547118733938987e-14
0.96775,double,horner,1.1546319456101628e-14
0.967750000000000000000000000000000018,quad,direct,1.21701852714264070434665679931639913e-15
0.967750000000000000000000000000000018,quad,expanded,1.21701852714264071498714451728776382e-15
0.967750000000000000000000000000000018,quad,horner,1.21701852714264069264635716239582793e-15
0.967999995,float,direct,1.12590171e-15
0.967999995,float,expanded,1.257658e-05
0.967999995,float,horner,5.96046448e-07
0.96799999999999997,double,direct,1.125899906842634e-15
0.96799999999999997,double,expanded,5.8841820305133297e-15
0.96799999999999997,double,horner,-4.2188474935755949e-15
0.968000000000000000000000000000000014,quad,direct,1.12589990684262399999999999999999521e-15
0.968000000000000000000000000000000014,quad,expanded,1.12589990684262399464307606273614544e-15
